payment_id,order_id,merchant_id,amount,currency,status,created_at,reference
PAY_2423C0DD,ORD_55F99D34,MERCH_023,524300,INR,CAPTURED,2026-07-26T20:58:02Z,REF-PAY_2423C0DD
PAY_AE080AFF,ORD_47FC0095,MERCH_044,713700,INR,CAPTURED,2026-08-22T00:24:25Z,REF-PAY_AE080AFF
PAY_086E2E07,ORD_FA2F13BE,MERCH_005,1856900,INR,CAPTURED,2026-07-22T19:59:50Z,REF-PAY_086E2E07
PAY_2CBC1342,ORD_80BFF3C3,MERCH_017,792900,INR,CAPTURED,2026-08-17T07:47:16Z,REF-PAY_2CBC1342
PAY_0BFF0F02,ORD_CF1AA15F,MERCH_035,72400,INR,CAPTURED,2026-07-10T20:56:03Z,REF-PAY_0BFF0F02
PAY_D0E25F1E,ORD_8BFBC177,MERCH_015,1965800,INR,CAPTURED,2026-08-08T12:20:59Z,REF-PAY_D0E25F1E
PAY_C33DEB55,ORD_F29E9179,MERCH_022,350500,INR,CAPTURED,2026-09-01T00:22:14Z,REF-PAY_C33DEB55
PAY_D88C3E62,ORD_0FCAF97B,MERCH_015,1746700,INR,CAPTURED,2026-08-27T16:35:08Z,REF-PAY_D88C3E62
PAY_192C6094,ORD_D18BFA53,MERCH_011,1545300,INR,CAPTURED,2026-08-27T03:09:43Z,REF-PAY_192C6094
PAY_C0BA10E8,ORD_73A436CE,MERCH_048,1792800,INR,CAPTURED,2026-08-15T22:41:23Z,REF-PAY_C0BA10E8
PAY_67D461C3,ORD_F629F551,MERCH_003,457200,INR,CAPTURED,2026-07-24T18:56:24Z,REF-PAY_67D461C3
PAY_3B7025A0,ORD_3AB7000C,MERCH_010,1757100,INR,CAPTURED,2026-08-17T18:55:38Z,REF-PAY_3B7025A0
PAY_F98F5BC2,ORD_8E84343E,MERCH_021,1573900,INR,CAPTURED,2026-08-17T04:31:54Z,REF-PAY_F98F5BC2
PAY_F8C4021A,ORD_5486EE45,MERCH_011,1433600,INR,CAPTURED,2026-07-19T18:03:50Z,REF-PAY_F8C4021A
PAY_EE44B4C1,ORD_81715304,MERCH_006,496200,INR,CAPTURED,2026-08-17T03:46:02Z,REF-PAY_EE44B4C1
PAY_F514AFA5,ORD_91E9BB81,MERCH_041,82500,INR,CAPTURED,2026-08-06T06:19:39Z,REF-PAY_F514AFA5
PAY_6FAED5E3,ORD_91E9BB81,MERCH_041,82500,INR,CAPTURED,2026-08-06T06:19:39Z,REF-PAY_F514AFA5
PAY_D3FBC4C0,ORD_65394C70,MERCH_012,903300,INR,CAPTURED,2026-09-01T07:35:35Z,REF-PAY_D3FBC4C0
PAY_4AA4A778,ORD_A3A6232D,MERCH_032,15000000,INR,CAPTURED,2026-08-26T17:28:22Z,REF-PAY_4AA4A778
PAY_97AA2C6D,ORD_7B63B76B,MERCH_027,503700,INR,CAPTURED,2026-07-29T22:54:26Z,REF-PAY_97AA2C6D
PAY_2148786E,ORD_17B63E6C,MERCH_006,809000,INR,CAPTURED,2026-08-19T13:16:42Z,REF-PAY_2148786E
PAY_069C2068,ORD_823B5D72,MERCH_009,1143600,INR,CAPTURED,2026-08-03T21:33:37Z,REF-PAY_069C2068
PAY_1075A0FE,ORD_A950661C,MERCH_044,970800,INR,CAPTURED,2026-07-25T11:39:18Z,REF-PAY_1075A0FE
PAY_0608DD81,ORD_9EB17592,MERCH_042,208000,INR,CAPTURED,2026-08-17T20:49:39Z,REF-PAY_0608DD81
PAY_63E21DDA,ORD_6644FDE8,MERCH_042,492600,INR,CAPTURED,2026-08-07T22:37:57Z,REF-PAY_63E21DDA
PAY_5172FA9D,ORD_ED9B054E,MERCH_021,256900,INR,CAPTURED,2026-08-13T01:56:58Z,REF-PAY_5172FA9D
PAY_7CC3C540,ORD_C2FE1300,MERCH_030,1430800,INR,CAPTURED,2026-08-14T10:45:35Z,REF-PAY_7CC3C540
PAY_736E43A9,ORD_821385E2,MERCH_010,830400,INR,CAPTURED,2026-08-06T08:08:15Z,REF-PAY_736E43A9
PAY_C8DDA744,ORD_F55AEB68,MERCH_040,1822000,INR,CAPTURED,2026-08-24T07:00:36Z,REF-PAY_C8DDA744
PAY_8788303A,ORD_533933D5,MERCH_020,711400,INR,CAPTURED,2026-07-09T08:54:00Z,REF-PAY_8788303A
PAY_85DE4E83,ORD_533933D5,MERCH_020,711400,INR,CAPTURED,2026-07-09T08:54:00Z,REF-PAY_8788303A
PAY_E7A281BB,ORD_89AF7A4C,MERCH_038,67000,INR,CAPTURED,2026-07-16T07:11:47Z,REF-PAY_E7A281BB
PAY_6B55094E,ORD_F74E6F7B,MERCH_030,1704100,INR,CAPTURED,2026-08-28T12:03:18Z,REF-PAY_6B55094E
PAY_75C80EF6,ORD_97C3F020,MERCH_043,189000,INR,CAPTURED,2026-08-14T09:51:43Z,REF-PAY_75C80EF6
PAY_25B1859D,ORD_A2B5CB4A,MERCH_043,704400,INR,CAPTURED,2026-08-08T04:42:35Z,REF-PAY_25B1859D
PAY_AD9ACDDD,ORD_393260BB,MERCH_048,175200,INR,CAPTURED,2026-08-21T16:35:45Z,REF-PAY_AD9ACDDD
PAY_BEDEF7EC,ORD_33F91FB3,MERCH_002,1670900,INR,CAPTURED,2026-08-16T09:55:49Z,REF-PAY_BEDEF7EC
PAY_55DE200B,ORD_7F66E99A,MERCH_015,1122300,INR,CAPTURED,2026-08-03T04:27:42Z,REF-PAY_55DE200B
PAY_2533C048,ORD_FEB27089,MERCH_005,1407800,INR,CAPTURED,2026-08-09T13:46:37Z,REF-PAY_2533C048
PAY_99F34AA2,ORD_E333C731,MERCH_025,60000000,INR,CAPTURED,2026-08-25T14:01:54Z,REF-PAY_99F34AA2
PAY_48FA1AE1,ORD_0B76C05B,MERCH_043,1966400,INR,CAPTURED,2026-07-03T06:01:45Z,REF-PAY_48FA1AE1
PAY_4FBF0B91,ORD_8493A681,MERCH_014,1971500,INR,CAPTURED,2026-08-06T16:55:04Z,REF-PAY_4FBF0B91
PAY_DC7F0DB3,ORD_A0DB3BB9,MERCH_045,1373900,INR,CAPTURED,2026-07-11T07:26:07Z,REF-PAY_DC7F0DB3
PAY_8EB5B5B7,ORD_476C761A,MERCH_033,1568200,INR,CAPTURED,2026-08-11T01:34:13Z,REF-PAY_8EB5B5B7
PAY_9A814712,ORD_5250D103,MERCH_024,1228900,INR,CAPTURED,2026-08-06T10:51:11Z,REF-PAY_9A814712
PAY_5274F264,ORD_2C361510,MERCH_041,1620900,INR,CAPTURED,2026-08-07T10:42:42Z,REF-PAY_5274F264
PAY_F7421E47,ORD_DB5BC571,MERCH_018,1127000,INR,CAPTURED,2026-08-23T12:58:25Z,REF-PAY_F7421E47
PAY_6CCAA037,ORD_129C6520,MERCH_008,272200,INR,CAPTURED,2026-08-18T03:01:24Z,REF-PAY_6CCAA037
PAY_E49FD83A,ORD_15CB0594,MERCH_009,70600,INR,CAPTURED,2026-07-02T02:55:37Z,REF-PAY_E49FD83A
PAY_8729197B,ORD_127F5B99,MERCH_002,1604900,INR,CAPTURED,2026-07-15T14:48:27Z,REF-PAY_8729197B
PAY_574AE6CE,ORD_3EFFD9CE,MERCH_029,406400,INR,CAPTURED,2026-08-07T08:34:22Z,REF-PAY_574AE6CE
PAY_9BCF9EDE,ORD_1BDC16C7,MERCH_006,1900800,INR,CAPTURED,2026-07-02T20:52:57Z,REF-PAY_9BCF9EDE
PAY_55ACB2E0,ORD_5F65E378,MERCH_032,934700,INR,CAPTURED,2026-08-09T23:29:51Z,REF-PAY_55ACB2E0
PAY_D8AE4534,ORD_20AD1B14,MERCH_031,1233200,INR,CAPTURED,2026-07-14T19:22:08Z,REF-PAY_D8AE4534
PAY_F983CD3F,ORD_532BB98B,MERCH_006,1847800,INR,CAPTURED,2026-08-01T17:24:38Z,REF-PAY_F983CD3F
PAY_37A47FEA,ORD_C9BDEAF9,MERCH_006,1866800,INR,CAPTURED,2026-08-15T21:30:38Z,REF-PAY_37A47FEA
PAY_A7F1497D,ORD_2311A22B,MERCH_025,290700,INR,CAPTURED,2026-07-27T00:14:01Z,REF-PAY_A7F1497D
PAY_3172325D,ORD_E8CD6068,MERCH_012,662400,INR,CAPTURED,2026-08-11T02:39:34Z,REF-PAY_3172325D
PAY_C3A84B54,ORD_E8975832,MERCH_025,1095100,INR,CAPTURED,2026-07-28T08:35:29Z,REF-PAY_C3A84B54
PAY_9DFAA496,ORD_C53E18DF,MERCH_003,60000000,INR,CAPTURED,2026-07-09T08:31:10Z,REF-PAY_9DFAA496
PAY_C431C133,ORD_F4EFECA5,MERCH_006,241800,INR,CAPTURED,2026-07-22T23:06:27Z,REF-PAY_C431C133
PAY_42DB04AC,ORD_AD05812E,MERCH_017,1603200,INR,CAPTURED,2026-08-04T18:52:04Z,REF-PAY_42DB04AC
PAY_32266614,ORD_F237E4CC,MERCH_047,327000,INR,CAPTURED,2026-07-13T22:51:43Z,REF-PAY_32266614
PAY_7B5D2413,ORD_9FC4CADE,MERCH_023,1242000,INR,CAPTURED,2026-07-21T01:07:32Z,REF-PAY_7B5D2413
PAY_608B8750,ORD_70F3AC69,MERCH_027,1377000,INR,CAPTURED,2026-07-16T09:26:25Z,REF-PAY_608B8750
PAY_01CB6B4F,ORD_74815CB0,MERCH_004,755300,INR,CAPTURED,2026-08-27T14:34:09Z,REF-PAY_01CB6B4F
PAY_DF8EB429,ORD_64666DAC,MERCH_044,1604000,INR,CAPTURED,2026-07-21T11:17:29Z,REF-PAY_DF8EB429
PAY_3BF3AC73,ORD_8583045C,MERCH_031,321400,INR,CAPTURED,2026-08-16T17:09:30Z,REF-PAY_3BF3AC73
PAY_474420AA,ORD_22437B0B,MERCH_008,1395200,INR,CAPTURED,2026-07-29T10:09:45Z,REF-PAY_474420AA
PAY_7D035B33,ORD_6EACC7F3,MERCH_001,902000,INR,CAPTURED,2026-08-22T00:52:43Z,REF-PAY_7D035B33
PAY_A4340460,ORD_FAEA36A6,MERCH_017,358200,INR,CAPTURED,2026-08-31T20:04:30Z,REF-PAY_A4340460
PAY_71C2024A,ORD_E2186444,MERCH_030,1182000,INR,CAPTURED,2026-08-26T22:56:23Z,REF-PAY_71C2024A
PAY_079A87C0,ORD_2087ABFF,MERCH_039,947400,INR,CAPTURED,2026-08-23T06:55:33Z,REF-PAY_079A87C0
PAY_4FEB515B,ORD_068BBEF4,MERCH_043,1680100,INR,CAPTURED,2026-07-03T12:49:00Z,REF-PAY_4FEB515B
PAY_13AD3683,ORD_E479D6A0,MERCH_044,235500,INR,CAPTURED,2026-07-15T00:10:00Z,REF-PAY_13AD3683
PAY_8FD04813,ORD_E479D6A0,MERCH_044,235500,INR,CAPTURED,2026-07-15T00:10:00Z,REF-PAY_13AD3683
PAY_D4969941,ORD_B25B98B9,MERCH_040,1159100,INR,CAPTURED,2026-07-24T00:23:56Z,REF-PAY_D4969941
PAY_68D93A16,ORD_FF358E37,MERCH_003,361100,INR,CAPTURED,2026-07-31T15:47:28Z,REF-PAY_68D93A16
PAY_226B8C76,ORD_72A38862,MERCH_005,223900,INR,CAPTURED,2026-08-21T14:32:54Z,REF-PAY_226B8C76
PAY_29C7F26B,ORD_5D403A40,MERCH_031,950600,INR,CAPTURED,2026-07-20T20:45:44Z,REF-PAY_29C7F26B
PAY_44160638,ORD_B1C38A61,MERCH_026,1963800,INR,CAPTURED,2026-08-29T22:35:56Z,REF-PAY_44160638
PAY_7CE7E17C,ORD_876D98AC,MERCH_037,20000,INR,CAPTURED,2026-08-14T23:42:54Z,REF-PAY_7CE7E17C
PAY_852B7E4E,ORD_CA6D28F0,MERCH_040,12200,INR,CAPTURED,2026-07-07T01:44:21Z,REF-PAY_852B7E4E
PAY_5163CE21,ORD_C30A5558,MERCH_001,177200,INR,CAPTURED,2026-07-01T03:18:31Z,REF-PAY_5163CE21
PAY_D8AF2077,ORD_9DBFC550,MERCH_013,608200,INR,CAPTURED,2026-08-01T08:16:37Z,REF-PAY_D8AF2077
PAY_A4B71FDA,ORD_D1FFE908,MERCH_013,1330300,INR,CAPTURED,2026-07-17T17:11:07Z,REF-PAY_A4B71FDA
PAY_AB9FED40,ORD_33757211,MERCH_049,115300,INR,CAPTURED,2026-08-27T05:58:43Z,REF-PAY_AB9FED40
PAY_6390DEF3,ORD_6E8623D6,MERCH_021,30000000,INR,CAPTURED,2026-08-21T07:50:47Z,REF-PAY_6390DEF3
PAY_B78B1B9C,ORD_BCA5F5E5,MERCH_042,1315100,INR,CAPTURED,2026-07-29T17:25:11Z,REF-PAY_B78B1B9C
PAY_983A69CB,ORD_26FE5D8B,MERCH_009,60000000,INR,CAPTURED,2026-08-01T10:58:26Z,REF-PAY_983A69CB
PAY_C9ABD89D,ORD_40B42887,MERCH_003,1761900,INR,CAPTURED,2026-08-14T22:26:56Z,REF-PAY_C9ABD89D
PAY_BEDED22D,ORD_A415887F,MERCH_039,414700,INR,CAPTURED,2026-08-10T17:05:03Z,REF-PAY_BEDED22D
PAY_A92FE96C,ORD_C1F05985,MERCH_007,95000,INR,CAPTURED,2026-08-25T16:45:42Z,REF-PAY_A92FE96C
PAY_CAB7E03D,ORD_F1BFBDB8,MERCH_040,954100,INR,CAPTURED,2026-09-01T08:15:19Z,REF-PAY_CAB7E03D
PAY_9E2BB730,ORD_D709DA64,MERCH_018,1295000,INR,CAPTURED,2026-08-03T23:57:50Z,REF-PAY_9E2BB730
PAY_77CC0351,ORD_8598CFB8,MERCH_004,1751700,INR,CAPTURED,2026-07-05T13:43:14Z,REF-PAY_77CC0351
PAY_762EC6FA,ORD_D712DB0F,MERCH_023,62300,INR,CAPTURED,2026-08-18T22:40:53Z,REF-PAY_762EC6FA
PAY_17E0A563,ORD_04A3DBF4,MERCH_039,593400,INR,CAPTURED,2026-08-18T20:55:05Z,REF-PAY_17E0A563
PAY_D7DE2ED5,ORD_86EFCEBF,MERCH_031,495400,INR,CAPTURED,2026-07-17T19:21:07Z,REF-PAY_D7DE2ED5
PAY_77C661B0,ORD_176E3544,MERCH_026,137500,INR,CAPTURED,2026-07-15T04:53:48Z,REF-PAY_77C661B0
PAY_5AF6865F,ORD_38630AF0,MERCH_003,1783400,INR,CAPTURED,2026-07-09T01:32:49Z,REF-PAY_5AF6865F
PAY_CEA69EDF,ORD_4C4EA087,MERCH_016,704600,INR,CAPTURED,2026-08-30T06:56:10Z,REF-PAY_CEA69EDF
PAY_43E490C5,ORD_FA1DA5E8,MERCH_038,1635700,INR,CAPTURED,2026-08-20T23:42:53Z,REF-PAY_43E490C5
PAY_EC65DA94,ORD_C238E818,MERCH_001,1816000,INR,CAPTURED,2026-07-20T02:23:21Z,REF-PAY_EC65DA94
PAY_A776DA96,ORD_710637B2,MERCH_005,956600,INR,CAPTURED,2026-08-17T22:10:45Z,REF-PAY_A776DA96
PAY_932195B3,ORD_7508142F,MERCH_007,1971300,INR,CAPTURED,2026-08-29T18:55:35Z,REF-PAY_932195B3
PAY_BC56CDDD,ORD_5BE0B81E,MERCH_019,943000,INR,CAPTURED,2026-07-07T13:53:23Z,REF-PAY_BC56CDDD
PAY_39A9D518,ORD_A30EDDD7,MERCH_003,176000,INR,CAPTURED,2026-07-10T09:08:38Z,REF-PAY_39A9D518
PAY_8484451D,ORD_120AE891,MERCH_019,1254900,INR,CAPTURED,2026-07-21T07:53:12Z,REF-PAY_8484451D
PAY_82B8C44B,ORD_0B9EE133,MERCH_049,1444000,INR,CAPTURED,2026-08-10T11:01:29Z,REF-PAY_82B8C44B
PAY_BB3634DC,ORD_E714BA7A,MERCH_045,575800,INR,CAPTURED,2026-07-24T08:55:43Z,REF-PAY_BB3634DC
PAY_F576109E,ORD_BF8C63CC,MERCH_043,1888300,INR,CAPTURED,2026-08-25T07:41:01Z,REF-PAY_F576109E
PAY_6D04FD5B,ORD_67976EC5,MERCH_035,1707500,INR,CAPTURED,2026-07-27T23:27:05Z,REF-PAY_6D04FD5B
PAY_200E8B7E,ORD_30B08B13,MERCH_005,850500,INR,CAPTURED,2026-07-26T07:02:52Z,REF-PAY_200E8B7E
PAY_7D9D9077,ORD_DD0B119D,MERCH_042,469400,INR,CAPTURED,2026-08-11T22:26:14Z,REF-PAY_7D9D9077
PAY_4B94B466,ORD_DD0B119D,MERCH_042,469400,INR,CAPTURED,2026-08-11T22:26:14Z,REF-PAY_7D9D9077
PAY_80BAA2B9,ORD_73DCBB2D,MERCH_029,123200,INR,CAPTURED,2026-08-11T00:42:46Z,REF-PAY_80BAA2B9
PAY_7B98E29F,ORD_C6CBAD0B,MERCH_033,1824600,INR,CAPTURED,2026-07-15T10:31:34Z,REF-PAY_7B98E29F
PAY_63CEDA7B,ORD_C6CBAD0B,MERCH_033,1824600,INR,CAPTURED,2026-07-15T10:31:34Z,REF-PAY_7B98E29F
PAY_4F3053D9,ORD_6616FAB3,MERCH_026,1308200,INR,CAPTURED,2026-07-09T00:07:55Z,REF-PAY_4F3053D9
PAY_A2649B41,ORD_4B7BD1DC,MERCH_042,384000,INR,CAPTURED,2026-08-12T21:11:45Z,REF-PAY_A2649B41
PAY_FBAC9F8F,ORD_78AD26CC,MERCH_015,1753500,INR,CAPTURED,2026-08-13T04:11:15Z,REF-PAY_FBAC9F8F
PAY_7A3B6B60,ORD_E1147094,MERCH_016,1023200,INR,CAPTURED,2026-07-07T04:04:48Z,REF-PAY_7A3B6B60
PAY_566BE416,ORD_5755AB4F,MERCH_008,1186200,INR,CAPTURED,2026-07-13T23:18:38Z,REF-PAY_566BE416
PAY_ACC992D1,ORD_5755AB4F,MERCH_008,1186200,INR,CAPTURED,2026-07-13T23:18:38Z,REF-PAY_566BE416
PAY_A7ECA6D5,ORD_A77CCB79,MERCH_047,864300,INR,CAPTURED,2026-07-20T01:22:48Z,REF-PAY_A7ECA6D5
PAY_4B4F8E33,ORD_3E3D6FC7,MERCH_035,480400,INR,CAPTURED,2026-08-06T01:31:47Z,REF-PAY_4B4F8E33
PAY_4930AC17,ORD_A8E0B8FB,MERCH_037,891900,INR,CAPTURED,2026-08-13T22:28:50Z,REF-PAY_4930AC17
PAY_EB1FCD09,ORD_AC93A3BE,MERCH_012,456300,INR,CAPTURED,2026-08-06T05:33:57Z,REF-PAY_EB1FCD09
PAY_33BF2586,ORD_033183D2,MERCH_001,1871100,INR,CAPTURED,2026-08-06T03:08:28Z,REF-PAY_33BF2586
PAY_F44FFF55,ORD_A059D74D,MERCH_040,5500000,INR,CAPTURED,2026-08-24T10:47:03Z,REF-PAY_F44FFF55
PAY_16F3B71E,ORD_27477928,MERCH_022,502900,INR,CAPTURED,2026-07-08T01:14:35Z,REF-PAY_16F3B71E
PAY_D71FE9FF,ORD_CEB56F9A,MERCH_001,1928000,INR,CAPTURED,2026-09-01T06:44:05Z,REF-PAY_D71FE9FF
PAY_0B7C8820,ORD_3DF05758,MERCH_022,513700,INR,CAPTURED,2026-08-19T19:42:39Z,REF-PAY_0B7C8820
PAY_B5F84E29,ORD_C990D875,MERCH_034,1493000,INR,CAPTURED,2026-07-18T15:07:06Z,REF-PAY_B5F84E29
PAY_AC6589D1,ORD_A8F885EA,MERCH_023,1428700,INR,CAPTURED,2026-07-11T21:35:08Z,REF-PAY_AC6589D1
PAY_48A60AAF,ORD_D2165A39,MERCH_016,262600,INR,CAPTURED,2026-07-10T17:27:12Z,REF-PAY_48A60AAF
PAY_8B4D3BE7,ORD_506DC894,MERCH_020,978600,INR,CAPTURED,2026-07-28T08:22:10Z,REF-PAY_8B4D3BE7
PAY_CFA65A51,ORD_3D9D6B97,MERCH_031,264300,INR,CAPTURED,2026-07-02T03:51:13Z,REF-PAY_CFA65A51
PAY_0681536E,ORD_3D9D6B97,MERCH_031,264300,INR,CAPTURED,2026-07-02T03:51:13Z,REF-PAY_CFA65A51
PAY_C0F3994E,ORD_BE8F6393,MERCH_048,1638400,INR,CAPTURED,2026-07-02T07:59:25Z,REF-PAY_C0F3994E
PAY_1DB486C7,ORD_7E3B0BE6,MERCH_024,473800,INR,CAPTURED,2026-08-01T21:13:18Z,REF-PAY_1DB486C7
PAY_7030D43F,ORD_A552D389,MERCH_006,123300,INR,CAPTURED,2026-08-24T08:06:47Z,REF-PAY_7030D43F
PAY_D8815CFF,ORD_A94B453C,MERCH_047,231000,INR,CAPTURED,2026-07-20T23:02:54Z,REF-PAY_D8815CFF
PAY_E014DFB8,ORD_5F51AFD2,MERCH_041,1570000,INR,CAPTURED,2026-07-29T04:55:06Z,REF-PAY_E014DFB8
PAY_192ADE81,ORD_F0CCC618,MERCH_044,432700,INR,CAPTURED,2026-08-21T00:03:53Z,REF-PAY_192ADE81
PAY_7738DA38,ORD_406E0E01,MERCH_015,753500,INR,CAPTURED,2026-08-05T05:56:17Z,REF-PAY_7738DA38
PAY_D5D7553A,ORD_F2E5247D,MERCH_010,1087100,INR,CAPTURED,2026-07-08T14:18:51Z,REF-PAY_D5D7553A
PAY_E58FBFAF,ORD_F2E5247D,MERCH_010,1087100,INR,CAPTURED,2026-07-08T14:18:51Z,REF-PAY_D5D7553A
PAY_FA5493F8,ORD_A68FFAF9,MERCH_034,395100,INR,CAPTURED,2026-08-05T00:21:06Z,REF-PAY_FA5493F8
PAY_41D02767,ORD_496FC397,MERCH_018,378500,INR,CAPTURED,2026-08-01T19:41:57Z,REF-PAY_41D02767
PAY_11B52405,ORD_681EA23C,MERCH_023,108100,INR,CAPTURED,2026-07-04T19:57:41Z,REF-PAY_11B52405
PAY_8270E53D,ORD_E007D100,MERCH_034,1441700,INR,CAPTURED,2026-07-01T12:48:13Z,REF-PAY_8270E53D
PAY_2495870F,ORD_0BB5B143,MERCH_004,1448700,INR,CAPTURED,2026-07-08T22:50:13Z,REF-PAY_2495870F
PAY_8DB3B0B6,ORD_1BC0E1DD,MERCH_048,787900,INR,CAPTURED,2026-08-23T14:13:22Z,REF-PAY_8DB3B0B6
PAY_CBB3C826,ORD_6D23D0C1,MERCH_008,1847100,INR,CAPTURED,2026-07-16T23:16:25Z,REF-PAY_CBB3C826
PAY_7E70CD38,ORD_6D23D0C1,MERCH_008,1847100,INR,CAPTURED,2026-07-16T23:16:25Z,REF-PAY_CBB3C826
PAY_30280147,ORD_91478786,MERCH_019,1807500,INR,CAPTURED,2026-08-31T23:12:31Z,REF-PAY_30280147
PAY_824283B1,ORD_C3CC4A7E,MERCH_042,961600,INR,CAPTURED,2026-08-21T07:05:55Z,REF-PAY_824283B1
PAY_621CB622,ORD_FEB30D6F,MERCH_049,136100,INR,CAPTURED,2026-07-26T02:34:37Z,REF-PAY_621CB622
PAY_927A57BD,ORD_FEB30D6F,MERCH_049,136100,INR,CAPTURED,2026-07-26T02:34:37Z,REF-PAY_621CB622
PAY_4738E11A,ORD_5861DB62,MERCH_017,1023000,INR,CAPTURED,2026-08-20T10:23:29Z,REF-PAY_4738E11A
PAY_2003954A,ORD_F1531DA2,MERCH_037,296300,INR,CAPTURED,2026-07-17T23:00:28Z,REF-PAY_2003954A
PAY_CE49CA5D,ORD_D45E3891,MERCH_017,1655300,INR,CAPTURED,2026-08-03T17:09:29Z,REF-PAY_CE49CA5D
PAY_3D528C38,ORD_CF3CDB57,MERCH_020,1344100,INR,CAPTURED,2026-07-27T20:29:08Z,REF-PAY_3D528C38
PAY_1C476ED3,ORD_8C08C12E,MERCH_040,332800,INR,CAPTURED,2026-07-28T11:35:05Z,REF-PAY_1C476ED3
PAY_F34F3A2D,ORD_C8C398E6,MERCH_011,1328300,INR,CAPTURED,2026-08-16T23:18:07Z,REF-PAY_F34F3A2D
PAY_31B9AC05,ORD_7CEFCA9C,MERCH_011,197700,INR,CAPTURED,2026-07-14T18:42:35Z,REF-PAY_31B9AC05
PAY_E21679B1,ORD_229F549C,MERCH_046,1312500,INR,CAPTURED,2026-07-08T09:17:00Z,REF-PAY_E21679B1
PAY_B1D93EB4,ORD_D39CD35E,MERCH_020,1674300,INR,CAPTURED,2026-07-16T00:09:08Z,REF-PAY_B1D93EB4
PAY_3B35CAD2,ORD_C58DB22E,MERCH_014,306300,INR,CAPTURED,2026-08-17T02:35:27Z,REF-PAY_3B35CAD2
PAY_C53045E5,ORD_EA2E1828,MERCH_030,823400,INR,CAPTURED,2026-09-01T02:08:25Z,REF-PAY_C53045E5
PAY_8DAAE1AB,ORD_EA2E1828,MERCH_030,823400,INR,CAPTURED,2026-09-01T02:08:25Z,REF-PAY_C53045E5
PAY_75BEC21D,ORD_68048E4C,MERCH_022,667400,INR,CAPTURED,2026-07-31T15:27:09Z,REF-PAY_75BEC21D
PAY_5F61478E,ORD_68048E4C,MERCH_022,667400,INR,CAPTURED,2026-07-31T15:27:09Z,REF-PAY_75BEC21D
PAY_8B0B4AEC,ORD_79BBE39D,MERCH_029,1131500,INR,CAPTURED,2026-07-21T20:28:38Z,REF-PAY_8B0B4AEC
PAY_7BFF07C1,ORD_D5F7F242,MERCH_003,1487200,INR,CAPTURED,2026-07-12T17:46:00Z,REF-PAY_7BFF07C1
PAY_FCC21E8E,ORD_D9AFD8E7,MERCH_033,1296200,INR,CAPTURED,2026-07-31T18:11:07Z,REF-PAY_FCC21E8E
PAY_9331E639,ORD_93F4C2AF,MERCH_038,88200,INR,CAPTURED,2026-07-23T07:27:25Z,REF-PAY_9331E639
PAY_826D5B0A,ORD_EFA4E25A,MERCH_048,5500000,INR,CAPTURED,2026-07-22T02:03:36Z,REF-PAY_826D5B0A
PAY_5E911251,ORD_B92D7166,MERCH_040,1180800,INR,CAPTURED,2026-07-30T18:02:27Z,REF-PAY_5E911251
PAY_00A9FBD2,ORD_0E7041FF,MERCH_039,908100,INR,CAPTURED,2026-08-10T16:34:33Z,REF-PAY_00A9FBD2
PAY_C3ABD928,ORD_34CEB8F2,MERCH_046,37100,INR,CAPTURED,2026-08-07T23:47:02Z,REF-PAY_C3ABD928
PAY_8B23A470,ORD_E4DD354A,MERCH_018,414000,INR,CAPTURED,2026-08-20T07:44:55Z,REF-PAY_8B23A470
PAY_07216263,ORD_E4DD354A,MERCH_018,414000,INR,CAPTURED,2026-08-20T07:44:55Z,REF-PAY_8B23A470
PAY_0DA5C589,ORD_D218077D,MERCH_002,1475200,INR,CAPTURED,2026-08-28T21:05:30Z,REF-PAY_0DA5C589
PAY_6698D72F,ORD_46FE905C,MERCH_006,435500,INR,CAPTURED,2026-08-06T12:52:44Z,REF-PAY_6698D72F
PAY_5098D24D,ORD_7B1D84E4,MERCH_018,1423900,INR,CAPTURED,2026-08-17T23:39:32Z,REF-PAY_5098D24D
PAY_889DBF63,ORD_C6070897,MERCH_036,1403200,INR,CAPTURED,2026-07-11T00:42:49Z,REF-PAY_889DBF63
PAY_5AE14FDE,ORD_4DD2D361,MERCH_043,1168500,INR,CAPTURED,2026-08-25T14:41:58Z,REF-PAY_5AE14FDE
PAY_DF2ADC5D,ORD_0FA088B3,MERCH_042,567200,INR,CAPTURED,2026-07-06T22:15:27Z,REF-PAY_DF2ADC5D
PAY_ED9205AF,ORD_5666FA4A,MERCH_046,974100,INR,CAPTURED,2026-07-18T20:37:37Z,REF-PAY_ED9205AF
PAY_D61AB822,ORD_4BA03AAE,MERCH_019,522300,INR,CAPTURED,2026-08-27T01:18:41Z,REF-PAY_D61AB822
PAY_37E7FCB6,ORD_BF5F8E90,MERCH_011,248700,INR,CAPTURED,2026-08-16T06:50:56Z,REF-PAY_37E7FCB6
PAY_15639D44,ORD_FE5050D7,MERCH_044,882700,INR,CAPTURED,2026-07-05T18:35:34Z,REF-PAY_15639D44
PAY_3E387386,ORD_FE5050D7,MERCH_044,882700,INR,CAPTURED,2026-07-05T18:35:34Z,REF-PAY_15639D44
PAY_B238D521,ORD_E5689D6A,MERCH_049,696600,INR,CAPTURED,2026-07-13T09:59:51Z,REF-PAY_B238D521
