bank_txn_id,amount,currency,type,transaction_date,description,reference
BNK_334E7D49,810803,INR,CREDIT,2026-08-08T08:08:15Z,SETTLEMENT SET_909B74F8,SET_909B74F8
BNK_5ADD34B1,1779001,INR,CREDIT,2026-08-26T07:00:36Z,SETTLEMENT SET_AC0F3ADC,SET_AC0F3ADC
BNK_03D76124,694611,INR,CREDIT,2026-07-11T08:54:00Z,SETTLEMENT SET_A7CA5C0C,SET_A7CA5C0C
BNK_79334959,65419,INR,CREDIT,2026-07-18T07:11:47Z,SETTLEMENT SET_19990608,SET_19990608
BNK_003E0F62,1663884,INR,CREDIT,2026-08-30T12:03:18Z,SETTLEMENT SET_D3392AD3,SET_D3392AD3
BNK_FD0081A1,184540,INR,CREDIT,2026-08-16T09:51:43Z,SETTLEMENT SET_07C68CB9,SET_07C68CB9
BNK_F3862E37,687777,INR,CREDIT,2026-08-10T04:42:35Z,SETTLEMENT SET_04A3DC35,SET_04A3DC35
BNK_37E53BF8,644815,INR,CREDIT,2026-07-22T01:22:54Z,SETTLEMENT SET_C7DEA1AF,SET_C7DEA1AF
BNK_D986871E,171066,INR,CREDIT,2026-08-23T16:35:45Z,SETTLEMENT SET_41EACECF,SET_41EACECF
BNK_F50EB605,1631517,INR,CREDIT,2026-08-18T09:55:49Z,SETTLEMENT SET_16F76250,SET_16F76250
BNK_E1D7C53F,1095814,INR,CREDIT,2026-08-10T04:27:42Z,SETTLEMENT SET_0253B868,SET_0253B868
BNK_1EC342F0,926506,INR,CREDIT,2026-08-14T04:38:27Z,SETTLEMENT SET_AE7F3808,SET_AE7F3808
BNK_E0EF60CD,1374576,INR,CREDIT,2026-08-11T13:46:37Z,SETTLEMENT SET_310E36E7,SET_310E36E7
BNK_B554105D,58584000,INR,CREDIT,2026-08-27T14:01:54Z,SETTLEMENT SET_584EF31A,SET_584EF31A
BNK_DB7B3C44,1919993,INR,CREDIT,2026-07-05T06:01:45Z,SETTLEMENT SET_28C4477C,SET_28C4477C
BNK_CC849549,1907173,INR,CREDIT,2026-08-08T16:55:04Z,SETTLEMENT SET_5488D34B,SET_5488D34B
BNK_227C8C11,1531191,INR,CREDIT,2026-08-13T01:34:13Z,SETTLEMENT SET_D5A55CB9,SET_D5A55CB9
BNK_C9E9D31D,1199898,INR,CREDIT,2026-08-08T10:51:11Z,SETTLEMENT SET_AD15BC91,SET_AD15BC91
BNK_E7BC962F,1582647,INR,CREDIT,2026-08-09T10:42:42Z,SETTLEMENT SET_9302FE1C,SET_9302FE1C
BNK_FD264144,1100403,INR,CREDIT,2026-08-30T12:58:25Z,SETTLEMENT SET_B3B66D2E,SET_B3B66D2E
BNK_630E0711,265777,INR,CREDIT,2026-08-20T03:01:24Z,SETTLEMENT SET_2E14565F,SET_2E14565F
BNK_890BF893,68934,INR,CREDIT,2026-07-04T02:55:37Z,SETTLEMENT SET_44BE48B6,SET_44BE48B6
BNK_363F743D,1567025,INR,CREDIT,2026-07-17T14:48:27Z,SETTLEMENT SET_39B185F1,SET_39B185F1
BNK_E442059A,396709,INR,CREDIT,2026-08-09T08:34:22Z,SETTLEMENT SET_573CA9D5,SET_573CA9D5
BNK_503EC89C,265093,INR,CREDIT,2026-07-31T23:39:51Z,SETTLEMENT SET_D98862AF,SET_D98862AF
BNK_97C6F6F1,1855942,INR,CREDIT,2026-07-04T20:52:57Z,SETTLEMENT SET_95D4EA81,SET_95D4EA81
BNK_C1106C1A,912642,INR,CREDIT,2026-08-11T23:29:51Z,SETTLEMENT SET_CDCC1510,SET_CDCC1510
BNK_69626B50,1204097,INR,CREDIT,2026-07-16T19:22:08Z,SETTLEMENT SET_641E81F7,SET_641E81F7
BNK_706E9A0D,1804192,INR,CREDIT,2026-08-03T17:24:38Z,SETTLEMENT SET_428040D0,SET_428040D0
BNK_203153DF,1822744,INR,CREDIT,2026-08-17T21:30:38Z,SETTLEMENT SET_F312EDC3,SET_F312EDC3
BNK_4A833B1E,283840,INR,CREDIT,2026-07-29T00:14:01Z,SETTLEMENT SET_FB6809B4,SET_FB6809B4
BNK_AEC63BE2,646768,INR,CREDIT,2026-08-13T02:39:34Z,SETTLEMENT SET_CCD1E76A,SET_CCD1E76A
BNK_F4A5BDE3,1069256,INR,CREDIT,2026-07-30T08:35:29Z,SETTLEMENT SET_ED80F2BB,SET_ED80F2BB
BNK_BDAB88C4,58584000,INR,CREDIT,2026-07-11T08:31:10Z,SETTLEMENT SET_9B85C189,SET_9B85C189
BNK_0FB1A01A,236094,INR,CREDIT,2026-07-24T23:06:27Z,SETTLEMENT SET_E2DBAAC8,SET_E2DBAAC8
BNK_136FF5F6,1212689,INR,CREDIT,2026-07-23T01:07:32Z,SETTLEMENT SET_9F7493E0,SET_9F7493E0
BNK_58EABA3A,1344503,INR,CREDIT,2026-07-18T09:26:25Z,SETTLEMENT SET_D555E59B,SET_D555E59B
BNK_6C4B23BB,721875,INR,CREDIT,2026-08-29T14:34:09Z,SETTLEMENT SET_73F01EB9,SET_73F01EB9
BNK_4F6E7F02,1566146,INR,CREDIT,2026-07-23T11:17:29Z,SETTLEMENT SET_D0F66026,SET_D0F66026
BNK_C7257EAA,313815,INR,CREDIT,2026-08-18T17:09:30Z,SETTLEMENT SET_E2653F16,SET_E2653F16
BNK_C9C6E38C,1362274,INR,CREDIT,2026-07-31T10:09:45Z,SETTLEMENT SET_EB16E46E,SET_EB16E46E
BNK_BB787F14,880613,INR,CREDIT,2026-08-24T00:52:43Z,SETTLEMENT SET_F6AAC620,SET_F6AAC620
BNK_ED195C20,349747,INR,CREDIT,2026-09-02T20:04:30Z,SETTLEMENT SET_6E7A565D,SET_6E7A565D
BNK_F8971AFA,1154005,INR,CREDIT,2026-08-28T22:56:23Z,SETTLEMENT SET_44B20464,SET_44B20464
BNK_18F243B8,925042,INR,CREDIT,2026-08-25T06:55:33Z,SETTLEMENT SET_9AE7CF04,SET_9AE7CF04
BNK_F85E8B2C,1640450,INR,CREDIT,2026-07-05T12:49:00Z,SETTLEMENT SET_1B5DE569,SET_1B5DE569
BNK_C742AFC4,229943,INR,CREDIT,2026-07-17T00:10:00Z,SETTLEMENT SET_1D127190,SET_1D127190
BNK_744F5791,1131746,INR,CREDIT,2026-07-26T00:23:56Z,SETTLEMENT SET_781B25FF,SET_781B25FF
BNK_D3266F79,352579,INR,CREDIT,2026-08-07T15:47:28Z,SETTLEMENT SET_03E641CD,SET_03E641CD
BNK_10851118,218616,INR,CREDIT,2026-08-23T14:32:54Z,SETTLEMENT SET_CF243626,SET_CF243626
BNK_1A804945,928166,INR,CREDIT,2026-07-22T20:45:44Z,SETTLEMENT SET_98CD9229,SET_98CD9229
BNK_C6FFE25B,1917505,INR,CREDIT,2026-08-31T22:35:56Z,SETTLEMENT SET_D60FF3A4,SET_D60FF3A4
BNK_FA24798F,19528,INR,CREDIT,2026-08-16T23:42:54Z,SETTLEMENT SET_41BF7C08,SET_41BF7C08
BNK_01CC960D,11813,INR,CREDIT,2026-07-09T01:44:21Z,SETTLEMENT SET_DEC75C70,SET_DEC75C70
BNK_B914419C,173019,INR,CREDIT,2026-07-03T03:18:31Z,SETTLEMENT SET_5788E0A0,SET_5788E0A0
BNK_5337BE92,593847,INR,CREDIT,2026-08-03T08:16:37Z,SETTLEMENT SET_E3640D7A,SET_E3640D7A
BNK_9ED219C1,1298905,INR,CREDIT,2026-07-19T17:11:07Z,SETTLEMENT SET_68A6B651,SET_68A6B651
BNK_983CCD6C,112579,INR,CREDIT,2026-08-29T05:58:43Z,SETTLEMENT SET_C0364681,SET_C0364681
BNK_3F1A46AA,29292000,INR,CREDIT,2026-08-23T07:50:47Z,SETTLEMENT SET_26D332E2,SET_26D332E2
BNK_DDD184DA,1284064,INR,CREDIT,2026-07-31T17:25:11Z,SETTLEMENT SET_9F227B8D,SET_9F227B8D
BNK_9E5F0848,58584000,INR,CREDIT,2026-08-03T10:58:26Z,SETTLEMENT SET_CBF9D88A,SET_CBF9D88A
BNK_2C679B9F,1720320,INR,CREDIT,2026-08-16T22:26:56Z,SETTLEMENT SET_D609B2B1,SET_D609B2B1
BNK_5EC62F56,404914,INR,CREDIT,2026-08-12T17:05:03Z,SETTLEMENT SET_7B8E80E1,SET_7B8E80E1
BNK_EC6A2562,92758,INR,CREDIT,2026-08-27T16:45:42Z,SETTLEMENT SET_A8BD71FB,SET_A8BD71FB
BNK_1E1FE69B,931584,INR,CREDIT,2026-09-03T08:15:19Z,SETTLEMENT SET_C8B5BCEA,SET_C8B5BCEA
BNK_2F5D73F8,1241638,INR,CREDIT,2026-08-05T23:57:50Z,SETTLEMENT SET_7FA3F065,SET_7FA3F065
BNK_9FE11F0C,834510,INR,CREDIT,2026-07-07T13:43:14Z,SETTLEMENT SET_201799FB,SET_201799FB
BNK_DE8E222F,60830,INR,CREDIT,2026-08-20T22:40:53Z,SETTLEMENT SET_39D26FF3,SET_39D26FF3
BNK_331C1304,579396,INR,CREDIT,2026-08-20T20:55:05Z,SETTLEMENT SET_D8AB8C2F,SET_D8AB8C2F
BNK_DCECE38E,483709,INR,CREDIT,2026-07-24T19:21:07Z,SETTLEMENT SET_3248C486,SET_3248C486
BNK_B830D675,134255,INR,CREDIT,2026-07-17T04:53:48Z,SETTLEMENT SET_62355B91,SET_62355B91
BNK_BC83F59C,1741312,INR,CREDIT,2026-07-11T01:32:49Z,SETTLEMENT SET_D6D43A8F,SET_D6D43A8F
BNK_5CF16183,687972,INR,CREDIT,2026-09-01T06:56:10Z,SETTLEMENT SET_E68DA7EB,SET_E68DA7EB
BNK_DE7D4AD9,1597098,INR,CREDIT,2026-08-22T23:42:53Z,SETTLEMENT SET_41645919,SET_41645919
BNK_896C3952,1773143,INR,CREDIT,2026-07-22T02:23:21Z,SETTLEMENT SET_CC494AF6,SET_CC494AF6
BNK_444A90FD,-22575,INR,CREDIT,2026-08-19T22:10:45Z,SETTLEMENT SET_1C8E3EFC,SET_1C8E3EFC
BNK_7567C709,1891878,INR,CREDIT,2026-08-31T18:55:35Z,SETTLEMENT SET_6FFA2999,SET_6FFA2999
BNK_3436751E,680942,INR,CREDIT,2026-07-15T03:00:27Z,SETTLEMENT SET_95F3AA1B,SET_95F3AA1B
BNK_D6A828FD,920746,INR,CREDIT,2026-07-09T13:53:23Z,SETTLEMENT SET_9FF81FC1,SET_9FF81FC1
BNK_537B4D5C,-4153,INR,CREDIT,2026-07-12T09:08:38Z,SETTLEMENT SET_54F9F7FE,SET_54F9F7FE
BNK_4AFBA50E,1409972,INR,CREDIT,2026-08-12T11:01:29Z,SETTLEMENT SET_85D1BFA8,SET_85D1BFA8
BNK_66475293,274312,INR,CREDIT,2026-07-26T08:55:43Z,SETTLEMENT SET_E461947E,SET_E461947E
BNK_D203B6A2,1841637,INR,CREDIT,2026-08-27T07:41:01Z,SETTLEMENT SET_0632D2AE,SET_0632D2AE
BNK_098AD6F2,830429,INR,CREDIT,2026-07-28T07:02:52Z,SETTLEMENT SET_13170565,SET_13170565
BNK_4798C0B0,458323,INR,CREDIT,2026-08-13T22:26:14Z,SETTLEMENT SET_583DCE15,SET_583DCE15
BNK_0953F371,120293,INR,CREDIT,2026-08-13T00:42:46Z,SETTLEMENT SET_4DE0FF09,SET_4DE0FF09
BNK_C3D5E6A6,1781540,INR,CREDIT,2026-07-17T10:31:34Z,SETTLEMENT SET_D77EE0AD,SET_D77EE0AD
BNK_ECA45184,1277327,INR,CREDIT,2026-07-11T00:07:55Z,SETTLEMENT SET_61C25326,SET_61C25326
BNK_66761384,1712118,INR,CREDIT,2026-08-15T04:11:15Z,SETTLEMENT SET_CF95AC59,SET_CF95AC59
BNK_F6DE3170,999053,INR,CREDIT,2026-07-09T04:04:48Z,SETTLEMENT SET_F1617167,SET_F1617167
BNK_C973E89B,1158206,INR,CREDIT,2026-07-15T23:18:38Z,SETTLEMENT SET_FA6C2E0C,SET_FA6C2E0C
BNK_784D7B65,843903,INR,CREDIT,2026-07-22T01:22:48Z,SETTLEMENT SET_81F15435,SET_81F15435
BNK_60E07C7D,228863,INR,CREDIT,2026-08-08T01:31:47Z,SETTLEMENT SET_B27E21FE,SET_B27E21FE
BNK_47300236,870852,INR,CREDIT,2026-08-15T22:28:50Z,SETTLEMENT SET_26430C7D,SET_26430C7D
BNK_9360D56E,445582,INR,CREDIT,2026-08-08T05:33:57Z,SETTLEMENT SET_3546FF7C,SET_3546FF7C
BNK_CB38D5CD,1826943,INR,CREDIT,2026-08-08T03:08:28Z,SETTLEMENT SET_FAA8F2F8,SET_FAA8F2F8
BNK_84DAC284,5370200,INR,CREDIT,2026-08-26T10:47:03Z,SETTLEMENT SET_08D6C949,SET_08D6C949
BNK_6D471806,491082,INR,CREDIT,2026-07-10T01:14:35Z,SETTLEMENT SET_3CAA6EB6,SET_3CAA6EB6
BNK_3B0C44FB,1882500,INR,CREDIT,2026-09-03T06:44:05Z,SETTLEMENT SET_7C05846E,SET_7C05846E
BNK_15C2FB8A,-12123,INR,CREDIT,2026-08-21T19:42:39Z,SETTLEMENT SET_8DDCA648,SET_8DDCA648
BNK_0ABC7B22,1457766,INR,CREDIT,2026-07-20T15:07:06Z,SETTLEMENT SET_BAF304BC,SET_BAF304BC
BNK_288C0361,1394983,INR,CREDIT,2026-07-13T21:35:08Z,SETTLEMENT SET_6E6F81EE,SET_6E6F81EE
BNK_3BF112EF,256403,INR,CREDIT,2026-07-17T17:27:12Z,SETTLEMENT SET_244B5487,SET_244B5487
BNK_45F49F3D,955506,INR,CREDIT,2026-08-04T08:22:10Z,SETTLEMENT SET_06B0660C,SET_06B0660C
BNK_2A1FE027,258063,INR,CREDIT,2026-07-04T03:51:13Z,SETTLEMENT SET_87EE1B68,SET_87EE1B68
BNK_8B28A31A,1570334,INR,CREDIT,2026-07-04T07:59:25Z,SETTLEMENT SET_F5AF6DF9,SET_F5AF6DF9
BNK_81AD0738,-11181,INR,CREDIT,2026-08-03T21:13:18Z,SETTLEMENT SET_1AEC7392,SET_1AEC7392
BNK_AD93AA67,101391,INR,CREDIT,2026-08-26T08:06:47Z,SETTLEMENT SET_3CB9EEEE,SET_3CB9EEEE
BNK_CB47535A,-5451,INR,CREDIT,2026-07-22T23:02:54Z,SETTLEMENT SET_9A0136AF,SET_9A0136AF
BNK_8C17043D,1532848,INR,CREDIT,2026-07-31T04:55:06Z,SETTLEMENT SET_29EA6477,SET_29EA6477
BNK_39989664,422489,INR,CREDIT,2026-08-23T00:03:53Z,SETTLEMENT SET_E06F801C,SET_E06F801C
BNK_CA8A8BD4,358968,INR,CREDIT,2026-08-07T05:56:17Z,SETTLEMENT SET_C6AB6298,SET_C6AB6298
BNK_CF20E34C,1061445,INR,CREDIT,2026-07-10T14:18:51Z,SETTLEMENT SET_5F122784,SET_5F122784
BNK_57B8E179,385776,INR,CREDIT,2026-08-07T00:21:06Z,SETTLEMENT SET_6012E481,SET_6012E481
BNK_8CD9B1B7,369568,INR,CREDIT,2026-08-03T19:41:57Z,SETTLEMENT SET_821E3001,SET_821E3001
BNK_E9CD4B34,105549,INR,CREDIT,2026-07-06T19:57:41Z,SETTLEMENT SET_1EEBE6DE,SET_1EEBE6DE
BNK_8CAF7D30,1407676,INR,CREDIT,2026-07-03T12:48:13Z,SETTLEMENT SET_01BD9CEA,SET_01BD9CEA
BNK_B09ED101,769356,INR,CREDIT,2026-08-25T14:13:22Z,SETTLEMENT SET_0494B4A1,SET_0494B4A1
BNK_40DA9280,1803509,INR,CREDIT,2026-07-18T23:16:25Z,SETTLEMENT SET_D4C73349,SET_D4C73349
BNK_66B7B1C4,1764843,INR,CREDIT,2026-09-02T23:12:31Z,SETTLEMENT SET_A0434ECF,SET_A0434ECF
BNK_1453A4BC,938907,INR,CREDIT,2026-08-23T07:05:55Z,SETTLEMENT SET_2B9A12B0,SET_2B9A12B0
BNK_2AF7F2E0,132889,INR,CREDIT,2026-07-28T02:34:37Z,SETTLEMENT SET_1ECC5C58,SET_1ECC5C58
BNK_B8466417,998858,INR,CREDIT,2026-08-22T10:23:29Z,SETTLEMENT SET_6EE99112,SET_6EE99112
BNK_076EFD07,289308,INR,CREDIT,2026-07-19T23:00:28Z,SETTLEMENT SET_11D16A70,SET_11D16A70
BNK_3DB889C5,1616235,INR,CREDIT,2026-08-05T17:09:29Z,SETTLEMENT SET_98824D7A,SET_98824D7A
BNK_0C51402E,1312380,INR,CREDIT,2026-07-29T20:29:08Z,SETTLEMENT SET_E6714000,SET_E6714000
BNK_E144F743,324846,INR,CREDIT,2026-07-30T11:35:05Z,SETTLEMENT SET_B507584A,SET_B507584A
BNK_34A54CDE,1297003,INR,CREDIT,2026-08-18T23:18:07Z,SETTLEMENT SET_5FE1C6D8,SET_5FE1C6D8
BNK_AFCDC4EA,193035,INR,CREDIT,2026-07-16T18:42:35Z,SETTLEMENT SET_B991D7F4,SET_B991D7F4
BNK_2DFC1BD6,1908472,INR,CREDIT,2026-07-29T06:35:27Z,SETTLEMENT SET_531EBC39,SET_531EBC39
BNK_64AEB749,1281525,INR,CREDIT,2026-07-10T09:17:00Z,SETTLEMENT SET_804E5DD4,SET_804E5DD4
BNK_46937B9B,1594687,INR,CREDIT,2026-07-18T00:09:08Z,SETTLEMENT SET_AFB8F9DA,SET_AFB8F9DA
BNK_C90BCDCA,-7228,INR,CREDIT,2026-08-19T02:35:27Z,SETTLEMENT SET_B3698390,SET_B3698390
BNK_61EA5A23,803968,INR,CREDIT,2026-09-03T02:08:25Z,SETTLEMENT SET_6A574E3A,SET_6A574E3A
BNK_8802D881,651650,INR,CREDIT,2026-08-02T15:27:09Z,SETTLEMENT SET_8A6D790D,SET_8A6D790D
BNK_B38B2F23,1104797,INR,CREDIT,2026-07-23T20:28:38Z,SETTLEMENT SET_9F945C09,SET_9F945C09
BNK_1531BF01,1452103,INR,CREDIT,2026-07-14T17:46:00Z,SETTLEMENT SET_18BCCA3A,SET_18BCCA3A
BNK_64E81FB1,1265610,INR,CREDIT,2026-08-02T18:11:07Z,SETTLEMENT SET_36B3E106,SET_36B3E106
BNK_56A6720F,-2081,INR,CREDIT,2026-07-25T07:27:25Z,SETTLEMENT SET_209F21C3,SET_209F21C3
BNK_FEB881F1,5370200,INR,CREDIT,2026-07-24T02:03:36Z,SETTLEMENT SET_61C86EE1,SET_61C86EE1
BNK_8803DF05,1152934,INR,CREDIT,2026-08-01T18:02:27Z,SETTLEMENT SET_7A66471B,SET_7A66471B
BNK_1830602E,886669,INR,CREDIT,2026-08-12T16:34:33Z,SETTLEMENT SET_9673EF26,SET_9673EF26
BNK_32877BD7,36275,INR,CREDIT,2026-08-09T23:47:02Z,SETTLEMENT SET_D3A46BA2,SET_D3A46BA2
BNK_4DFC5664,404230,INR,CREDIT,2026-08-22T07:44:55Z,SETTLEMENT SET_3B0DACE3,SET_3B0DACE3
BNK_25B45213,1440386,INR,CREDIT,2026-08-30T21:05:30Z,SETTLEMENT SET_DAC6EAF4,SET_DAC6EAF4
BNK_10114290,425123,INR,CREDIT,2026-08-08T12:52:44Z,SETTLEMENT SET_4F3986EF,SET_4F3986EF
BNK_ED9A5AA9,1390296,INR,CREDIT,2026-08-19T23:39:32Z,SETTLEMENT SET_E107B654,SET_E107B654
BNK_BD20030A,1370085,INR,CREDIT,2026-07-13T00:42:49Z,SETTLEMENT SET_537245D3,SET_537245D3
BNK_F95FD279,1140924,INR,CREDIT,2026-08-27T14:41:58Z,SETTLEMENT SET_003D5DD3,SET_003D5DD3
BNK_0947799A,951112,INR,CREDIT,2026-07-20T20:37:37Z,SETTLEMENT SET_A123FED6,SET_A123FED6
BNK_A879D20D,509974,INR,CREDIT,2026-08-29T01:18:41Z,SETTLEMENT SET_48DB018F,SET_48DB018F
BNK_6252909C,242831,INR,CREDIT,2026-08-18T06:50:56Z,SETTLEMENT SET_CBA66971,SET_CBA66971
BNK_9006157A,861869,INR,CREDIT,2026-07-07T18:35:34Z,SETTLEMENT SET_8BD4DF4C,SET_8BD4DF4C
BNK_CFEB4D05,680161,INR,CREDIT,2026-07-15T09:59:51Z,SETTLEMENT SET_C1E4FC4A,SET_C1E4FC4A
BNK_575919C6,1894314,INR,CREDIT,2026-08-12T10:53:00Z,SETTLEMENT SET_6CF3D4A6,SET_6CF3D4A6
BNK_B89146C0,1603047,INR,CREDIT,2026-09-01T14:22:26Z,SETTLEMENT SET_90B46F91,SET_90B46F91
BNK_BACF0DA2,799477,INR,CREDIT,2026-08-21T21:11:33Z,SETTLEMENT SET_74302DC6,SET_74302DC6
BNK_40434EE8,1379654,INR,CREDIT,2026-08-12T07:36:45Z,SETTLEMENT SET_3E7EBCA6,SET_3E7EBCA6
BNK_812EDC97,1384874,INR,CREDIT,2026-07-29T21:34:42Z,SETTLEMENT SET_5117B21E,SET_5117B21E
BNK_F6C032C8,623530,INR,CREDIT,2026-07-25T14:19:59Z,SETTLEMENT SET_6D1CB190,SET_6D1CB190
BNK_855C484A,993195,INR,CREDIT,2026-08-07T04:23:50Z,SETTLEMENT SET_B382127B,SET_B382127B
BNK_808AF171,1221086,INR,CREDIT,2026-07-25T11:42:33Z,SETTLEMENT SET_D6DD998F,SET_D6DD998F
BNK_8279E7A3,251131,INR,CREDIT,2026-08-15T09:18:20Z,SETTLEMENT SET_DE089079,SET_DE089079
BNK_B6E45479,350626,INR,CREDIT,2026-07-12T03:54:20Z,SETTLEMENT SET_BB8B5C7A,SET_BB8B5C7A
BNK_4A411D2A,531650,INR,CREDIT,2026-07-19T06:57:08Z,SETTLEMENT SET_93321849,SET_93321849
BNK_E289FCED,1606957,INR,CREDIT,2026-08-02T17:01:19Z,SETTLEMENT SET_B0704C1B,SET_B0704C1B
BNK_C109AA8D,21579,INR,CREDIT,2026-07-31T13:18:36Z,SETTLEMENT SET_B87B0128,SET_B87B0128
BNK_7260C9CA,244584,INR,CREDIT,2026-07-16T17:20:13Z,SETTLEMENT SET_C4C43D91,SET_C4C43D91
BNK_E7B2563E,-27121,INR,CREDIT,2026-08-16T14:43:40Z,SETTLEMENT SET_5F8BE65B,SET_5F8BE65B
BNK_FEA970AB,1266391,INR,CREDIT,2026-07-05T23:01:16Z,SETTLEMENT SET_4A9A6A5F,SET_4A9A6A5F
BNK_84BDD9B0,-20180,INR,CREDIT,2026-08-13T21:25:11Z,SETTLEMENT SET_507E6768,SET_507E6768
BNK_32B777E8,240388,INR,CREDIT,2026-09-03T14:33:46Z,SETTLEMENT SET_5105FC4C,SET_5105FC4C
BNK_4B6A122D,833260,INR,CREDIT,2026-07-08T06:33:23Z,SETTLEMENT SET_15C2B7E8,SET_15C2B7E8
BNK_D2D34A74,1771874,INR,CREDIT,2026-07-21T04:27:33Z,SETTLEMENT SET_B2B09B57,SET_B2B09B57
BNK_CA1C1DDE,-17110,INR,CREDIT,2026-07-11T02:45:40Z,SETTLEMENT SET_933D446D,SET_933D446D
BNK_9EE39F4B,1616821,INR,CREDIT,2026-07-28T06:02:01Z,SETTLEMENT SET_764A85B6,SET_764A85B6
BNK_7FCBC024,414678,INR,CREDIT,2026-07-12T08:24:53Z,SETTLEMENT SET_1E73D32D,SET_1E73D32D
BNK_F29D3270,642815,INR,CREDIT,2026-08-26T01:31:39Z,SETTLEMENT SET_3516B253,SET_3516B253
BNK_C179693F,181173,INR,CREDIT,2026-08-05T23:12:09Z,SETTLEMENT SET_8B8A0D00,SET_8B8A0D00
BNK_F6707378,1227726,INR,CREDIT,2026-08-29T13:11:36Z,SETTLEMENT SET_47D1387B,SET_47D1387B
BNK_6FE7F86F,-21546,INR,CREDIT,2026-07-27T18:18:02Z,SETTLEMENT SET_118877BC,SET_118877BC
BNK_71946734,29292000,INR,CREDIT,2026-08-22T03:54:14Z,SETTLEMENT SET_06F329DB,SET_06F329DB
BNK_AA57A106,676384,INR,CREDIT,2026-08-22T02:22:19Z,SETTLEMENT SET_5EDE9B2C,SET_5EDE9B2C
BNK_7FDF0C13,837559,INR,CREDIT,2026-08-17T16:57:18Z,SETTLEMENT SET_E2BA8E59,SET_E2BA8E59
BNK_A689687A,-33910,INR,CREDIT,2026-07-18T15:45:29Z,SETTLEMENT SET_B911A820,SET_B911A820
BNK_B067AACD,582716,INR,CREDIT,2026-08-21T09:08:23Z,SETTLEMENT SET_DB584967,SET_DB584967
BNK_E0502D5E,1810198,INR,CREDIT,2026-08-07T15:35:29Z,SETTLEMENT SET_1530E7FF,SET_1530E7FF
BNK_36B4DA64,1089272,INR,CREDIT,2026-08-03T11:24:11Z,SETTLEMENT SET_B95D05B2,SET_B95D05B2
BNK_3E999098,1882896,INR,CREDIT,2026-07-25T16:37:35Z,SETTLEMENT SET_FA987862,SET_FA987862
BNK_F417C8C8,642081,INR,CREDIT,2026-07-28T14:28:28Z,SETTLEMENT SET_CAEBA8F8,SET_CAEBA8F8
BNK_62DDFD8E,1456203,INR,CREDIT,2026-07-24T01:43:41Z,SETTLEMENT SET_B8057A53,SET_B8057A53
BNK_7D22E413,-7379,INR,CREDIT,2026-07-26T04:33:34Z,SETTLEMENT SET_18E78E7E,SET_18E78E7E
BNK_E95228E3,1943525,INR,CREDIT,2026-08-15T00:33:42Z,SETTLEMENT SET_8A0B2F5B,SET_8A0B2F5B
BNK_4DD00BCD,1419979,INR,CREDIT,2026-07-18T05:39:06Z,SETTLEMENT SET_4945C986,SET_4945C986
BNK_E2393E02,378376,INR,CREDIT,2026-07-08T10:49:03Z,SETTLEMENT SET_4DDB6DFB,SET_4DDB6DFB
BNK_2C522F7F,1273714,INR,CREDIT,2026-08-16T04:25:02Z,SETTLEMENT SET_CB43F111,SET_CB43F111
BNK_1E13C466,1577275,INR,CREDIT,2026-08-16T01:46:55Z,SETTLEMENT SET_8F1BB2EF,SET_8F1BB2EF
BNK_6F6CBF2F,201139,INR,CREDIT,2026-07-09T15:52:37Z,SETTLEMENT SET_39BA4A38,SET_39BA4A38
BNK_328182BD,29292000,INR,CREDIT,2026-08-12T00:46:22Z,SETTLEMENT SET_BEB65EF9,SET_BEB65EF9
BNK_34F17753,603316,INR,CREDIT,2026-08-31T01:30:23Z,SETTLEMENT SET_16A9CE4C,SET_16A9CE4C
BNK_9B32AAB0,760518,INR,CREDIT,2026-07-28T05:54:54Z,SETTLEMENT SET_B95E0D56,SET_B95E0D56
BNK_7D0F6675,857520,INR,CREDIT,2026-07-29T06:32:08Z,SETTLEMENT SET_B9E63686,SET_B9E63686
BNK_771551ED,697736,INR,CREDIT,2026-07-12T11:53:05Z,SETTLEMENT SET_690DBACA,SET_690DBACA
BNK_8FABEF90,1668790,INR,CREDIT,2026-08-31T13:20:03Z,SETTLEMENT SET_DAD64B4A,SET_DAD64B4A
BNK_32CB6AE1,900827,INR,CREDIT,2026-09-01T13:52:28Z,SETTLEMENT SET_E8270009,SET_E8270009
BNK_0DF7C379,961657,INR,CREDIT,2026-07-22T22:07:14Z,SETTLEMENT SET_81D02F89,SET_81D02F89
BNK_89500F65,1822158,INR,CREDIT,2026-08-03T06:02:50Z,SETTLEMENT SET_361F4E89,SET_361F4E89
BNK_AB74DA39,909496,INR,CREDIT,2026-07-29T04:10:19Z,SETTLEMENT SET_0E16F21C,SET_0E16F21C
BNK_205C55C1,-1456,INR,CREDIT,2026-07-12T13:10:11Z,SETTLEMENT SET_6F2DF295,SET_6F2DF295
BNK_96C626DB,1198727,INR,CREDIT,2026-08-31T22:24:30Z,SETTLEMENT SET_B25D0E9C,SET_B25D0E9C
BNK_2B4F3AD7,615795,INR,CREDIT,2026-09-03T18:47:43Z,SETTLEMENT SET_62E764CC,SET_62E764CC
BNK_BB5B756B,354041,INR,CREDIT,2026-08-15T12:49:01Z,SETTLEMENT SET_873DB841,SET_873DB841
BNK_501237E4,-33752,INR,CREDIT,2026-08-29T19:26:13Z,SETTLEMENT SET_58847343,SET_58847343
