settlement_id,merchant_id,gross_amount,fees,tax,refunds,chargebacks,adjustments,net_amount,currency,status,created_at,payment_reference
SET_A2EF8E3B,MERCH_023,524300,10486,1887,0,0,0,511927,INR,PROCESSED,2026-07-28T20:58:02Z,REF-PAY_2423C0DD
SET_8B801138,MERCH_044,713700,14274,2569,0,0,0,696857,INR,PROCESSED,2026-08-24T00:24:25Z,REF-PAY_AE080AFF
SET_B3303594,MERCH_005,1856900,37138,6684,0,0,0,1813078,INR,PROCESSED,2026-07-24T19:59:50Z,REF-PAY_086E2E07
SET_66697BC8,MERCH_017,792900,15858,2854,0,0,0,774188,INR,PROCESSED,2026-08-19T07:47:16Z,REF-PAY_2CBC1342
SET_7882D95A,MERCH_035,72400,1448,260,0,72400,0,-1708,INR,PROCESSED,2026-07-12T20:56:03Z,REF-PAY_0BFF0F02
SET_39167E2B,MERCH_015,1965800,39316,7076,0,0,0,1919408,INR,PROCESSED,2026-08-10T12:20:59Z,REF-PAY_D0E25F1E
SET_541D07C6,MERCH_022,350500,7010,1261,0,0,0,342229,INR,PROCESSED,2026-09-03T00:22:14Z,REF-PAY_C33DEB55-TYPO
SET_109EBBC8,MERCH_015,1746700,34934,6288,0,0,0,1705478,INR,PROCESSED,2026-09-03T16:35:08Z,REF-PAY_D88C3E62
SET_B8671288,MERCH_011,1545300,30906,5563,0,0,0,1508831,INR,PROCESSED,2026-08-29T03:09:43Z,REF-PAY_192C6094
SET_89A1097F,MERCH_048,1792800,35856,6454,0,0,0,1750490,INR,PROCESSED,2026-08-17T22:41:23Z,REF-PAY_C0BA10E8
SET_CE5AF3F2,MERCH_003,457200,9144,1645,0,0,0,446411,INR,PROCESSED,2026-07-26T18:56:24Z,REF-PAY_67D461C3
SET_880D1C49,MERCH_010,1757100,35142,6325,878550,0,0,837083,INR,PROCESSED,2026-08-19T18:55:38Z,REF-PAY_3B7025A0
SET_F75B0804,MERCH_021,1573900,31478,5666,0,1573900,0,-37144,INR,PROCESSED,2026-08-19T04:31:54Z,REF-PAY_F98F5BC2
SET_DE5412FD,MERCH_011,1433600,28672,5160,0,0,0,1399768,INR,PROCESSED,2026-07-21T18:03:50Z,REF-PAY_F8C4021A-TYPO
SET_6C2C9A06,MERCH_006,496200,9924,1786,0,0,0,484390,INR,PROCESSED,2026-08-19T03:46:02Z,REF-PAY_EE44B4C1
SET_C35A07A6,MERCH_041,82500,1650,297,0,0,0,80553,INR,PROCESSED,2026-08-08T06:19:39Z,REF-PAY_F514AFA5
SET_9DC2CA36,MERCH_012,903300,18066,3251,0,0,0,881983,INR,PROCESSED,2026-09-03T07:35:35Z,REF-PAY_D3FBC4C0
SET_D46F514B,MERCH_032,15000000,300000,54000,0,0,0,14646000,INR,PROCESSED,2026-08-28T17:28:22Z,SETTLE-MERCH_032-HV
SET_D2E6A88A,MERCH_027,503700,10074,1813,0,0,0,491813,INR,PROCESSED,2026-07-31T22:54:26Z,REF-PAY_97AA2C6D
SET_4CC0B0A1,MERCH_006,809000,16180,2912,0,0,0,789908,INR,PROCESSED,2026-08-21T13:16:42Z,REF-PAY_2148786E
SET_9AB1E2F0,MERCH_009,1143600,22872,4116,0,1143600,0,-26988,INR,PROCESSED,2026-08-05T21:33:37Z,REF-PAY_069C2068
SET_FD2CBE12,MERCH_044,970800,19416,3494,0,0,0,947890,INR,PROCESSED,2026-07-27T11:39:18Z,REF-PAY_1075A0FE
SET_D54ED9A8,MERCH_042,208000,4160,748,0,0,0,203092,INR,PROCESSED,2026-08-19T20:49:39Z,REF-PAY_0608DD81
SET_1E85447F,MERCH_042,492600,9852,1773,0,0,0,442975,INR,PROCESSED,2026-08-09T22:37:57Z,REF-PAY_63E21DDA
SET_9BBD801C,MERCH_021,256900,5138,924,0,0,0,250838,INR,PROCESSED,2026-08-15T01:56:58Z,REF-PAY_5172FA9D
SET_63CEDA24,MERCH_030,1430800,28616,5150,715400,0,0,681634,INR,PROCESSED,2026-08-16T10:45:35Z,REF-PAY_7CC3C540
SET_909B74F8,MERCH_010,830400,16608,2989,0,0,0,810803,INR,PROCESSED,2026-08-08T08:08:15Z,REF-PAY_736E43A9
SET_AC0F3ADC,MERCH_040,1822000,36440,6559,0,0,0,1779001,INR,PROCESSED,2026-08-26T07:00:36Z,REF-PAY_C8DDA744
SET_A7CA5C0C,MERCH_020,711400,14228,2561,0,0,0,694611,INR,PROCESSED,2026-07-11T08:54:00Z,REF-PAY_8788303A
SET_19990608,MERCH_038,67000,1340,241,0,0,0,65419,INR,PROCESSED,2026-07-18T07:11:47Z,REF-PAY_E7A281BB
SET_D3392AD3,MERCH_030,1704100,34082,6134,0,0,0,1663884,INR,PROCESSED,2026-08-30T12:03:18Z,REF-PAY_6B55094E
SET_07C68CB9,MERCH_043,189000,3780,680,0,0,0,184540,INR,PROCESSED,2026-08-16T09:51:43Z,REF-PAY_75C80EF6-TYPO
SET_04A3DC35,MERCH_043,704400,14088,2535,0,0,0,687777,INR,PROCESSED,2026-08-10T04:42:35Z,REF-PAY_25B1859D
SET_C7DEA1AF,MERCH_041,660400,13208,2377,0,0,0,644815,INR,PROCESSED,2026-07-22T01:22:54Z,REF-PAY_A645DCF9
SET_41EACECF,MERCH_048,175200,3504,630,0,0,0,171066,INR,PROCESSED,2026-08-23T16:35:45Z,REF-PAY_AD9ACDDD
SET_16F76250,MERCH_002,1670900,33418,6015,0,0,0,1631517,INR,PROCESSED,2026-08-18T09:55:49Z,REF-PAY_BEDEF7EC
SET_0253B868,MERCH_015,1122300,22446,4040,0,0,0,1095814,INR,PROCESSED,2026-08-10T04:27:42Z,REF-PAY_55DE200B
SET_AE7F3808,MERCH_029,948900,18978,3416,0,0,0,926506,INR,PROCESSED,2026-08-14T04:38:27Z,REF-PAY_419A7359
SET_310E36E7,MERCH_005,1407800,28156,5068,0,0,0,1374576,INR,PROCESSED,2026-08-11T13:46:37Z,REF-PAY_2533C048
SET_584EF31A,MERCH_025,60000000,1200000,216000,0,0,0,58584000,INR,PROCESSED,2026-08-27T14:01:54Z,SETTLE-MERCH_025-HV
SET_28C4477C,MERCH_043,1966400,39328,7079,0,0,0,1919993,INR,PROCESSED,2026-07-05T06:01:45Z,REF-PAY_48FA1AE1
SET_5488D34B,MERCH_014,1971500,39430,7097,0,0,0,1907173,INR,PROCESSED,2026-08-08T16:55:04Z,REF-PAY_4FBF0B91
SET_D5A55CB9,MERCH_033,1568200,31364,5645,0,0,0,1531191,INR,PROCESSED,2026-08-13T01:34:13Z,REF-PAY_8EB5B5B7
SET_AD15BC91,MERCH_024,1228900,24578,4424,0,0,0,1199898,INR,PROCESSED,2026-08-08T10:51:11Z,REF-PAY_9A814712
SET_9302FE1C,MERCH_041,1620900,32418,5835,0,0,0,1582647,INR,PROCESSED,2026-08-09T10:42:42Z,REF-PAY_5274F264
SET_B3B66D2E,MERCH_018,1127000,22540,4057,0,0,0,1100403,INR,PROCESSED,2026-08-30T12:58:25Z,REF-PAY_F7421E47
SET_2E14565F,MERCH_008,272200,5444,979,0,0,0,265777,INR,PROCESSED,2026-08-20T03:01:24Z,REF-PAY_6CCAA037-TYPO
SET_44BE48B6,MERCH_009,70600,1412,254,0,0,0,68934,INR,PROCESSED,2026-07-04T02:55:37Z,REF-PAY_E49FD83A
SET_39B185F1,MERCH_002,1604900,32098,5777,0,0,0,1567025,INR,PROCESSED,2026-07-17T14:48:27Z,REF-PAY_8729197B
SET_573CA9D5,MERCH_029,406400,8128,1463,0,0,0,396709,INR,PROCESSED,2026-08-09T08:34:22Z,REF-PAY_574AE6CE
SET_D98862AF,MERCH_033,271500,5430,977,0,0,0,265093,INR,PROCESSED,2026-07-31T23:39:51Z,REF-PAY_8313F292
SET_95D4EA81,MERCH_006,1900800,38016,6842,0,0,0,1855942,INR,PROCESSED,2026-07-04T20:52:57Z,REF-PAY_9BCF9EDE
SET_CDCC1510,MERCH_032,934700,18694,3364,0,0,0,912642,INR,PROCESSED,2026-08-11T23:29:51Z,REF-PAY_55ACB2E0
SET_641E81F7,MERCH_031,1233200,24664,4439,0,0,0,1204097,INR,PROCESSED,2026-07-16T19:22:08Z,REF-PAY_D8AE4534
SET_428040D0,MERCH_006,1847800,36956,6652,0,0,0,1804192,INR,PROCESSED,2026-08-03T17:24:38Z,REF-PAY_F983CD3F
SET_F312EDC3,MERCH_006,1866800,37336,6720,0,0,0,1822744,INR,PROCESSED,2026-08-17T21:30:38Z,REF-PAY_37A47FEA
SET_FB6809B4,MERCH_025,290700,5814,1046,0,0,0,283840,INR,PROCESSED,2026-07-29T00:14:01Z,REF-PAY_A7F1497D
SET_CCD1E76A,MERCH_012,662400,13248,2384,0,0,0,646768,INR,PROCESSED,2026-08-13T02:39:34Z,REF-PAY_3172325D
SET_ED80F2BB,MERCH_025,1095100,21902,3942,0,0,0,1069256,INR,PROCESSED,2026-07-30T08:35:29Z,REF-PAY_C3A84B54
SET_9B85C189,MERCH_003,60000000,1200000,216000,0,0,0,58584000,INR,PROCESSED,2026-07-11T08:31:10Z,SETTLE-MERCH_003-HV
SET_E2DBAAC8,MERCH_006,241800,4836,870,0,0,0,236094,INR,PROCESSED,2026-07-24T23:06:27Z,REF-PAY_C431C133-TYPO
SET_9F7493E0,MERCH_023,1242000,24840,4471,0,0,0,1212689,INR,PROCESSED,2026-07-23T01:07:32Z,REF-PAY_7B5D2413
SET_D555E59B,MERCH_027,1377000,27540,4957,0,0,0,1344503,INR,PROCESSED,2026-07-18T09:26:25Z,REF-PAY_608B8750
SET_73F01EB9,MERCH_004,755300,15106,2719,0,0,0,721875,INR,PROCESSED,2026-08-29T14:34:09Z,REF-PAY_01CB6B4F
SET_D0F66026,MERCH_044,1604000,32080,5774,0,0,0,1566146,INR,PROCESSED,2026-07-23T11:17:29Z,REF-PAY_DF8EB429
SET_E2653F16,MERCH_031,321400,6428,1157,0,0,0,313815,INR,PROCESSED,2026-08-18T17:09:30Z,REF-PAY_3BF3AC73
SET_EB16E46E,MERCH_008,1395200,27904,5022,0,0,0,1362274,INR,PROCESSED,2026-07-31T10:09:45Z,REF-PAY_474420AA
SET_F6AAC620,MERCH_001,902000,18040,3247,0,0,0,880613,INR,PROCESSED,2026-08-24T00:52:43Z,REF-PAY_7D035B33
SET_6E7A565D,MERCH_017,358200,7164,1289,0,0,0,349747,INR,PROCESSED,2026-09-02T20:04:30Z,REF-PAY_A4340460
SET_44B20464,MERCH_030,1182000,23640,4255,0,0,0,1154005,INR,PROCESSED,2026-08-28T22:56:23Z,REF-PAY_71C2024A
SET_9AE7CF04,MERCH_039,947400,18948,3410,0,0,0,925042,INR,PROCESSED,2026-08-25T06:55:33Z,REF-PAY_079A87C0-TYPO
SET_1B5DE569,MERCH_043,1680100,33602,6048,0,0,0,1640450,INR,PROCESSED,2026-07-05T12:49:00Z,REF-PAY_4FEB515B
SET_1D127190,MERCH_044,235500,4710,847,0,0,0,229943,INR,PROCESSED,2026-07-17T00:10:00Z,REF-PAY_13AD3683
SET_781B25FF,MERCH_040,1159100,23182,4172,0,0,0,1131746,INR,PROCESSED,2026-07-26T00:23:56Z,REF-PAY_D4969941
SET_03E641CD,MERCH_003,361100,7222,1299,0,0,0,352579,INR,PROCESSED,2026-08-07T15:47:28Z,REF-PAY_68D93A16
SET_CF243626,MERCH_005,223900,4478,806,0,0,0,218616,INR,PROCESSED,2026-08-23T14:32:54Z,REF-PAY_226B8C76-TYPO
SET_98CD9229,MERCH_031,950600,19012,3422,0,0,0,928166,INR,PROCESSED,2026-07-22T20:45:44Z,REF-PAY_29C7F26B
SET_D60FF3A4,MERCH_026,1963800,39276,7069,0,0,0,1917505,INR,PROCESSED,2026-08-31T22:35:56Z,REF-PAY_44160638
SET_41BF7C08,MERCH_037,20000,400,72,0,0,0,19528,INR,PROCESSED,2026-08-16T23:42:54Z,REF-PAY_7CE7E17C
SET_DEC75C70,MERCH_040,12200,244,43,0,0,0,11813,INR,PROCESSED,2026-07-09T01:44:21Z,REF-PAY_852B7E4E
SET_5788E0A0,MERCH_001,177200,3544,637,0,0,0,173019,INR,PROCESSED,2026-07-03T03:18:31Z,REF-PAY_5163CE21
SET_E3640D7A,MERCH_013,608200,12164,2189,0,0,0,593847,INR,PROCESSED,2026-08-03T08:16:37Z,REF-PAY_D8AF2077
SET_68A6B651,MERCH_013,1330300,26606,4789,0,0,0,1298905,INR,PROCESSED,2026-07-19T17:11:07Z,SETTLE-MERCH_013-BULK
SET_C0364681,MERCH_049,115300,2306,415,0,0,0,112579,INR,PROCESSED,2026-08-29T05:58:43Z,REF-PAY_AB9FED40-TYPO
SET_26D332E2,MERCH_021,30000000,600000,108000,0,0,0,29292000,INR,PROCESSED,2026-08-23T07:50:47Z,SETTLE-MERCH_021-HV
SET_9F227B8D,MERCH_042,1315100,26302,4734,0,0,0,1284064,INR,PROCESSED,2026-07-31T17:25:11Z,REF-PAY_B78B1B9C
SET_CBF9D88A,MERCH_009,60000000,1200000,216000,0,0,0,58584000,INR,PROCESSED,2026-08-03T10:58:26Z,SETTLE-MERCH_009-HV
SET_D609B2B1,MERCH_003,1761900,35238,6342,0,0,0,1720320,INR,PROCESSED,2026-08-16T22:26:56Z,REF-PAY_C9ABD89D-TYPO
SET_7B8E80E1,MERCH_039,414700,8294,1492,0,0,0,404914,INR,PROCESSED,2026-08-12T17:05:03Z,REF-PAY_BEDED22D
SET_A8BD71FB,MERCH_007,95000,1900,342,0,0,0,92758,INR,PROCESSED,2026-08-27T16:45:42Z,REF-PAY_A92FE96C
SET_C8B5BCEA,MERCH_040,954100,19082,3434,0,0,0,931584,INR,PROCESSED,2026-09-03T08:15:19Z,REF-PAY_CAB7E03D
SET_7FA3F065,MERCH_018,1295000,25900,4662,0,0,0,1241638,INR,PROCESSED,2026-08-05T23:57:50Z,REF-PAY_9E2BB730
SET_201799FB,MERCH_004,1751700,35034,6306,875850,0,0,834510,INR,PROCESSED,2026-07-07T13:43:14Z,REF-PAY_77CC0351
SET_39D26FF3,MERCH_023,62300,1246,224,0,0,0,60830,INR,PROCESSED,2026-08-20T22:40:53Z,REF-PAY_762EC6FA
SET_D8AB8C2F,MERCH_039,593400,11868,2136,0,0,0,579396,INR,PROCESSED,2026-08-20T20:55:05Z,REF-PAY_17E0A563-TYPO
SET_3248C486,MERCH_031,495400,9908,1783,0,0,0,483709,INR,PROCESSED,2026-07-24T19:21:07Z,REF-PAY_D7DE2ED5
SET_62355B91,MERCH_026,137500,2750,495,0,0,0,134255,INR,PROCESSED,2026-07-17T04:53:48Z,REF-PAY_77C661B0
SET_D6D43A8F,MERCH_003,1783400,35668,6420,0,0,0,1741312,INR,PROCESSED,2026-07-11T01:32:49Z,REF-PAY_5AF6865F
SET_E68DA7EB,MERCH_016,704600,14092,2536,0,0,0,687972,INR,PROCESSED,2026-09-01T06:56:10Z,REF-PAY_CEA69EDF
SET_41645919,MERCH_038,1635700,32714,5888,0,0,0,1597098,INR,PROCESSED,2026-08-22T23:42:53Z,REF-PAY_43E490C5
SET_CC494AF6,MERCH_001,1816000,36320,6537,0,0,0,1773143,INR,PROCESSED,2026-07-22T02:23:21Z,REF-PAY_EC65DA94
SET_1C8E3EFC,MERCH_005,956600,19132,3443,0,956600,0,-22575,INR,PROCESSED,2026-08-19T22:10:45Z,REF-PAY_A776DA96
SET_6FFA2999,MERCH_007,1971300,39426,7096,0,0,0,1891878,INR,PROCESSED,2026-08-31T18:55:35Z,REF-PAY_932195B3
SET_95F3AA1B,MERCH_023,697400,13948,2510,0,0,0,680942,INR,PROCESSED,2026-07-15T03:00:27Z,REF-PAY_B2CE2B6E
SET_9FF81FC1,MERCH_019,943000,18860,3394,0,0,0,920746,INR,PROCESSED,2026-07-09T13:53:23Z,REF-PAY_BC56CDDD
SET_54F9F7FE,MERCH_003,176000,3520,633,0,176000,0,-4153,INR,PROCESSED,2026-07-12T09:08:38Z,REF-PAY_39A9D518
SET_85D1BFA8,MERCH_049,1444000,28880,5198,0,0,0,1409972,INR,PROCESSED,2026-08-12T11:01:29Z,REF-PAY_82B8C44B
SET_E461947E,MERCH_045,575800,11516,2072,287900,0,0,274312,INR,PROCESSED,2026-07-26T08:55:43Z,REF-PAY_BB3634DC
SET_0632D2AE,MERCH_043,1888300,37766,6797,0,0,0,1841637,INR,PROCESSED,2026-08-27T07:41:01Z,REF-PAY_F576109E
SET_13170565,MERCH_005,850500,17010,3061,0,0,0,830429,INR,PROCESSED,2026-07-28T07:02:52Z,REF-PAY_200E8B7E
SET_583DCE15,MERCH_042,469400,9388,1689,0,0,0,458323,INR,PROCESSED,2026-08-13T22:26:14Z,REF-PAY_7D9D9077
SET_4DE0FF09,MERCH_029,123200,2464,443,0,0,0,120293,INR,PROCESSED,2026-08-13T00:42:46Z,REF-PAY_80BAA2B9-TYPO
SET_D77EE0AD,MERCH_033,1824600,36492,6568,0,0,0,1781540,INR,PROCESSED,2026-07-17T10:31:34Z,REF-PAY_7B98E29F
SET_61C25326,MERCH_026,1308200,26164,4709,0,0,0,1277327,INR,PROCESSED,2026-07-11T00:07:55Z,REF-PAY_4F3053D9
SET_CF95AC59,MERCH_015,1753500,35070,6312,0,0,0,1712118,INR,PROCESSED,2026-08-15T04:11:15Z,REF-PAY_FBAC9F8F
SET_F1617167,MERCH_016,1023200,20464,3683,0,0,0,999053,INR,PROCESSED,2026-07-09T04:04:48Z,SETTLE-MERCH_016-BULK
SET_FA6C2E0C,MERCH_008,1186200,23724,4270,0,0,0,1158206,INR,PROCESSED,2026-07-15T23:18:38Z,REF-PAY_566BE416
SET_81F15435,MERCH_047,864300,17286,3111,0,0,0,843903,INR,PROCESSED,2026-07-22T01:22:48Z,REF-PAY_A7ECA6D5
SET_B27E21FE,MERCH_035,480400,9608,1729,240200,0,0,228863,INR,PROCESSED,2026-08-08T01:31:47Z,REF-PAY_4B4F8E33
SET_26430C7D,MERCH_037,891900,17838,3210,0,0,0,870852,INR,PROCESSED,2026-08-15T22:28:50Z,REF-PAY_4930AC17
SET_3546FF7C,MERCH_012,456300,9126,1642,0,0,0,445582,INR,PROCESSED,2026-08-08T05:33:57Z,REF-PAY_EB1FCD09
SET_FAA8F2F8,MERCH_001,1871100,37422,6735,0,0,0,1826943,INR,PROCESSED,2026-08-08T03:08:28Z,REF-PAY_33BF2586
SET_08D6C949,MERCH_040,5500000,110000,19800,0,0,0,5370200,INR,PROCESSED,2026-08-26T10:47:03Z,SETTLE-MERCH_040-HV
SET_3CAA6EB6,MERCH_022,502900,10058,1810,0,0,0,491082,INR,PROCESSED,2026-07-10T01:14:35Z,REF-PAY_16F3B71E
SET_7C05846E,MERCH_001,1928000,38560,6940,0,0,0,1882500,INR,PROCESSED,2026-09-03T06:44:05Z,REF-PAY_D71FE9FF
SET_8DDCA648,MERCH_022,513700,10274,1849,0,513700,0,-12123,INR,PROCESSED,2026-08-21T19:42:39Z,REF-PAY_0B7C8820
SET_BAF304BC,MERCH_034,1493000,29860,5374,0,0,0,1457766,INR,PROCESSED,2026-07-20T15:07:06Z,REF-PAY_B5F84E29-TYPO
SET_6E6F81EE,MERCH_023,1428700,28574,5143,0,0,0,1394983,INR,PROCESSED,2026-07-13T21:35:08Z,REF-PAY_AC6589D1
SET_244B5487,MERCH_016,262600,5252,945,0,0,0,256403,INR,PROCESSED,2026-07-17T17:27:12Z,REF-PAY_48A60AAF
SET_06B0660C,MERCH_020,978600,19572,3522,0,0,0,955506,INR,PROCESSED,2026-08-04T08:22:10Z,REF-PAY_8B4D3BE7
SET_87EE1B68,MERCH_031,264300,5286,951,0,0,0,258063,INR,PROCESSED,2026-07-04T03:51:13Z,REF-PAY_CFA65A51
SET_F5AF6DF9,MERCH_048,1638400,32768,5898,0,0,0,1570334,INR,PROCESSED,2026-07-04T07:59:25Z,REF-PAY_C0F3994E
SET_1AEC7392,MERCH_024,473800,9476,1705,0,473800,0,-11181,INR,PROCESSED,2026-08-03T21:13:18Z,REF-PAY_1DB486C7
SET_3CB9EEEE,MERCH_006,123300,2466,443,0,0,0,101391,INR,PROCESSED,2026-08-26T08:06:47Z,REF-PAY_7030D43F
SET_9A0136AF,MERCH_047,231000,4620,831,0,231000,0,-5451,INR,PROCESSED,2026-07-22T23:02:54Z,REF-PAY_D8815CFF
SET_29EA6477,MERCH_041,1570000,31400,5652,0,0,0,1532848,INR,PROCESSED,2026-07-31T04:55:06Z,REF-PAY_E014DFB8
SET_E06F801C,MERCH_044,432700,8654,1557,0,0,0,422489,INR,PROCESSED,2026-08-23T00:03:53Z,REF-PAY_192ADE81
SET_C6AB6298,MERCH_015,753500,15070,2712,376750,0,0,358968,INR,PROCESSED,2026-08-07T05:56:17Z,REF-PAY_7738DA38
SET_5F122784,MERCH_010,1087100,21742,3913,0,0,0,1061445,INR,PROCESSED,2026-07-10T14:18:51Z,REF-PAY_D5D7553A
SET_6012E481,MERCH_034,395100,7902,1422,0,0,0,385776,INR,PROCESSED,2026-08-07T00:21:06Z,REF-PAY_FA5493F8
SET_821E3001,MERCH_018,378500,7570,1362,0,0,0,369568,INR,PROCESSED,2026-08-03T19:41:57Z,REF-PAY_41D02767
SET_1EEBE6DE,MERCH_023,108100,2162,389,0,0,0,105549,INR,PROCESSED,2026-07-06T19:57:41Z,REF-PAY_11B52405
SET_01BD9CEA,MERCH_034,1441700,28834,5190,0,0,0,1407676,INR,PROCESSED,2026-07-03T12:48:13Z,REF-PAY_8270E53D
SET_0494B4A1,MERCH_048,787900,15758,2836,0,0,0,769356,INR,PROCESSED,2026-08-25T14:13:22Z,REF-PAY_8DB3B0B6
SET_D4C73349,MERCH_008,1847100,36942,6649,0,0,0,1803509,INR,PROCESSED,2026-07-18T23:16:25Z,REF-PAY_CBB3C826
SET_A0434ECF,MERCH_019,1807500,36150,6507,0,0,0,1764843,INR,PROCESSED,2026-09-02T23:12:31Z,REF-PAY_30280147-TYPO
SET_2B9A12B0,MERCH_042,961600,19232,3461,0,0,0,938907,INR,PROCESSED,2026-08-23T07:05:55Z,REF-PAY_824283B1
SET_1ECC5C58,MERCH_049,136100,2722,489,0,0,0,132889,INR,PROCESSED,2026-07-28T02:34:37Z,REF-PAY_621CB622
SET_6EE99112,MERCH_017,1023000,20460,3682,0,0,0,998858,INR,PROCESSED,2026-08-22T10:23:29Z,SETTLE-MERCH_017-BULK
SET_11D16A70,MERCH_037,296300,5926,1066,0,0,0,289308,INR,PROCESSED,2026-07-19T23:00:28Z,REF-PAY_2003954A
SET_98824D7A,MERCH_017,1655300,33106,5959,0,0,0,1616235,INR,PROCESSED,2026-08-05T17:09:29Z,REF-PAY_CE49CA5D
SET_E6714000,MERCH_020,1344100,26882,4838,0,0,0,1312380,INR,PROCESSED,2026-07-29T20:29:08Z,REF-PAY_3D528C38-TYPO
SET_B507584A,MERCH_040,332800,6656,1198,0,0,0,324846,INR,PROCESSED,2026-07-30T11:35:05Z,REF-PAY_1C476ED3
SET_5FE1C6D8,MERCH_011,1328300,26566,4781,0,0,0,1297003,INR,PROCESSED,2026-08-18T23:18:07Z,REF-PAY_F34F3A2D
SET_B991D7F4,MERCH_011,197700,3954,711,0,0,0,193035,INR,PROCESSED,2026-07-16T18:42:35Z,REF-PAY_31B9AC05
SET_531EBC39,MERCH_015,1954600,39092,7036,0,0,0,1908472,INR,PROCESSED,2026-07-29T06:35:27Z,REF-PAY_EB586876
SET_804E5DD4,MERCH_046,1312500,26250,4725,0,0,0,1281525,INR,PROCESSED,2026-07-10T09:17:00Z,REF-PAY_E21679B1
SET_AFB8F9DA,MERCH_020,1674300,33486,6027,0,0,0,1594687,INR,PROCESSED,2026-07-18T00:09:08Z,REF-PAY_B1D93EB4
SET_B3698390,MERCH_014,306300,6126,1102,0,306300,0,-7228,INR,PROCESSED,2026-08-19T02:35:27Z,REF-PAY_3B35CAD2
SET_6A574E3A,MERCH_030,823400,16468,2964,0,0,0,803968,INR,PROCESSED,2026-09-03T02:08:25Z,REF-PAY_C53045E5
SET_8A6D790D,MERCH_022,667400,13348,2402,0,0,0,651650,INR,PROCESSED,2026-08-02T15:27:09Z,REF-PAY_75BEC21D
SET_9F945C09,MERCH_029,1131500,22630,4073,0,0,0,1104797,INR,PROCESSED,2026-07-23T20:28:38Z,REF-PAY_8B0B4AEC
SET_18BCCA3A,MERCH_003,1487200,29744,5353,0,0,0,1452103,INR,PROCESSED,2026-07-14T17:46:00Z,REF-PAY_7BFF07C1
SET_36B3E106,MERCH_033,1296200,25924,4666,0,0,0,1265610,INR,PROCESSED,2026-08-02T18:11:07Z,REF-PAY_FCC21E8E-TYPO
SET_209F21C3,MERCH_038,88200,1764,317,0,88200,0,-2081,INR,PROCESSED,2026-07-25T07:27:25Z,REF-PAY_9331E639
SET_61C86EE1,MERCH_048,5500000,110000,19800,0,0,0,5370200,INR,PROCESSED,2026-07-24T02:03:36Z,SETTLE-MERCH_048-HV
SET_7A66471B,MERCH_040,1180800,23616,4250,0,0,0,1152934,INR,PROCESSED,2026-08-01T18:02:27Z,REF-PAY_5E911251
SET_9673EF26,MERCH_039,908100,18162,3269,0,0,0,886669,INR,PROCESSED,2026-08-12T16:34:33Z,REF-PAY_00A9FBD2
SET_D3A46BA2,MERCH_046,37100,742,133,0,0,0,36275,INR,PROCESSED,2026-08-09T23:47:02Z,REF-PAY_C3ABD928
SET_3B0DACE3,MERCH_018,414000,8280,1490,0,0,0,404230,INR,PROCESSED,2026-08-22T07:44:55Z,REF-PAY_8B23A470
SET_DAC6EAF4,MERCH_002,1475200,29504,5310,0,0,0,1440386,INR,PROCESSED,2026-08-30T21:05:30Z,REF-PAY_0DA5C589
SET_4F3986EF,MERCH_006,435500,8710,1567,0,0,0,425123,INR,PROCESSED,2026-08-08T12:52:44Z,REF-PAY_6698D72F
SET_E107B654,MERCH_018,1423900,28478,5126,0,0,0,1390296,INR,PROCESSED,2026-08-19T23:39:32Z,REF-PAY_5098D24D
SET_537245D3,MERCH_036,1403200,28064,5051,0,0,0,1370085,INR,PROCESSED,2026-07-13T00:42:49Z,REF-PAY_889DBF63
SET_003D5DD3,MERCH_043,1168500,23370,4206,0,0,0,1140924,INR,PROCESSED,2026-08-27T14:41:58Z,REF-PAY_5AE14FDE
SET_A123FED6,MERCH_046,974100,19482,3506,0,0,0,951112,INR,PROCESSED,2026-07-20T20:37:37Z,REF-PAY_ED9205AF-TYPO
SET_48DB018F,MERCH_019,522300,10446,1880,0,0,0,509974,INR,PROCESSED,2026-08-29T01:18:41Z,REF-PAY_D61AB822
SET_CBA66971,MERCH_011,248700,4974,895,0,0,0,242831,INR,PROCESSED,2026-08-18T06:50:56Z,REF-PAY_37E7FCB6
SET_8BD4DF4C,MERCH_044,882700,17654,3177,0,0,0,861869,INR,PROCESSED,2026-07-07T18:35:34Z,REF-PAY_15639D44
SET_C1E4FC4A,MERCH_049,696600,13932,2507,0,0,0,680161,INR,PROCESSED,2026-07-15T09:59:51Z,REF-PAY_B238D521
SET_6CF3D4A6,MERCH_046,1940100,38802,6984,0,0,0,1894314,INR,PROCESSED,2026-08-12T10:53:00Z,REF-PAY_16E08B41
SET_90B46F91,MERCH_027,1654800,33096,5957,0,0,0,1603047,INR,PROCESSED,2026-09-01T14:22:26Z,REF-PAY_783CD930
SET_74302DC6,MERCH_015,818800,16376,2947,0,0,0,799477,INR,PROCESSED,2026-08-21T21:11:33Z,REF-PAY_C9803E01
SET_3E7EBCA6,MERCH_007,1413000,28260,5086,0,0,0,1379654,INR,PROCESSED,2026-08-12T07:36:45Z,REF-PAY_7148337A
SET_5117B21E,MERCH_043,1454500,29090,5236,0,0,0,1384874,INR,PROCESSED,2026-07-29T21:34:42Z,REF-PAY_7F84638D
